Date;Soc Gen CTA Index;Soc Gen CTA Trend Index
20/01/2006;154,6334365;162,5186308
23/01/2006;154,6595696;162,8766594
24/01/2006;154,6193581;162,7784447
25/01/2006;155,0646618;163,4463247
26/01/2006;155,3902976;163,9526814
27/01/2006;156,3630409;165,4277637
30/01/2006;156,5053312;165,6593625
31/01/2006;156,6665317;166,0403791
01/02/2006;157,161598;166,8375389
02/02/2006;156,7309752;166,0704199
03/02/2006;156,3813084;165,2902211
06/02/2006;156,8457609;165,851712
07/02/2006;155,6772599;163,6294649
08/02/2006;155,6165458;163,5311236
09/02/2006;156,2654668;164,6753509
10/02/2006;155,8513633;163,5061559
13/02/2006;155,4180965;162,6397367
14/02/2006;155,9993602;163,3397382
15/02/2006;155,6967215;162,9637301
16/02/2006;155,9925452;163,3879247
17/02/2006;155,5089683;162,8324057
20/02/2006;155,5089683;162,9296167
21/02/2006;155,9397282;163,6957117
22/02/2006;156,1814348;164,1047873
23/02/2006;156,1892438;163,9564366
24/02/2006;156,8858479;164,7767107
27/02/2006;157,0537157;164,9251745
28/02/2006;155,7171886;162,9295799
01/03/2006;156,3571862;164,053794
02/03/2006;156,2242826;163,7419277
03/03/2006;156,1711664;163,7579744
06/03/2006;156,3413929;164,2002847
07/03/2006;156,5477636;164,2996259
08/03/2006;155,7634593;163,1324413
09/03/2006;156,1793477;163,8344002
10/03/2006;157,3069626;165,7016209
13/03/2006;157,6860724;166,4477753
14/03/2006;155,8979123;163,4012816
15/03/2006;156,2299749;164,0390369
16/03/2006;154,8457773;161,7587302
17/03/2006;155,2886362;162,5028204
20/03/2006;155,2637901;162,5189081
21/03/2006;156,2885311;164,112406
22/03/2006;156,1416198;163,8165114
23/03/2006;157,1378034;165,406023
24/03/2006;156,3898274;164,3801748
27/03/2006;156,2709712;164,0673593
28/03/2006;157,9696366;166,9062169
29/03/2006;159,0232941;168,4586116
30/03/2006;159,1567146;168,9810017
31/03/2006;159,2012785;168,7944467
03/04/2006;160,6627463;171,4107606
04/04/2006;160,0024224;170,6054729
05/04/2006;159,5448154;169,7521043
06/04/2006;160,4334801;171,4669401
07/04/2006;160,6885693;171,9122397
10/04/2006;161,5450394;173,3392832
11/04/2006;160,6888507;171,9182478
12/04/2006;161,058435;172,6232845
13/04/2006;162,356566;174,8154276
14/04/2006;162,517299;175,0771263
17/04/2006;161,8769809;173,9219674
18/04/2006;161,8559368;173,974144
19/04/2006;162,501742;175,1924849
20/04/2006;162,3457404;174,9988972
21/04/2006;163,0633085;176,0147658
24/04/2006;161,616937;173,3212119
25/04/2006;163,3042178;176,2674992
26/04/2006;164,2464831;177,7657729
27/04/2006;163,4597425;176,4330629
28/04/2006;163,0494585;175,7802606
01/05/2006;163,5516509;176,7118959
02/05/2006;164,606559;178,6382323
03/05/2006;164,7398903;178,6382323
04/05/2006;165,3675493;179,7452534
05/05/2006;165,2980949;179,6740743
08/05/2006;165,6022434;180,0512102
09/05/2006;166,5629021;181,5994706
10/05/2006;167,007625;182,1620657
11/05/2006;168,0130109;184,1295982
12/05/2006;167,2250299;182,6935715
15/05/2006;164,4591279;177,8890959
16/05/2006;163,3556071;176,3939381
17/05/2006;163,3833776;176,3417255
18/05/2006;162,1171564;174,3310771
19/05/2006;161,0599904;172,6744089
22/05/2006;160,1789923;171,1902723
23/05/2006;161,1642533;172,6964044
24/05/2006;159,3672719;170,0018224
25/05/2006;159,8724661;170,8351713
26/05/2006;159,5830969;170,4420796
29/05/2006;159,6644843;170,5784332
30/05/2006;160,884321;172,6252038
31/05/2006;160,5528993;172,0386234
01/06/2006;160,1129843;171,5402275
02/06/2006;159,7655392;170,6477037
05/06/2006;159,8326407;170,801116
06/06/2006;159,4458457;170,3397822
07/06/2006;159,126954;169,8464782
08/06/2006;157,2508472;166,823041
09/06/2006;157,2319771;166,856072
12/06/2006;157,0024184;166,5722498
13/06/2006;155,8751411;164,757112
14/06/2006;156,5048766;165,8110632
15/06/2006;156,9634359;166,4908886
16/06/2006;157,2883502;167,040475
19/06/2006;157,3842961;167,2741646
20/06/2006;157,7730353;167,9440977
21/06/2006;157,9876067;168,4304638
22/06/2006;158,5279243;169,3569998
23/06/2006;159,1588654;170,3397784
26/06/2006;159,9069121;171,5321569
27/06/2006;159,2720816;170,4852961
28/06/2006;159,428009;170,7580726
29/06/2006;158,7918913;169,6138228
30/06/2006;158,3409223;168,9189149
03/07/2006;158,4565112;169,2057392
04/07/2006;158,3630218;169,0361951
05/07/2006;159,8959759;171,4028709
06/07/2006;159,7568664;171,1632496
07/07/2006;158,8302765;169,657013
10/07/2006;158,2934302;168,9108615
11/07/2006;158,057573;168,4205133
12/07/2006;158,5728407;169,2457738
13/07/2006;158,2667951;168,8908654
14/07/2006;157,9803322;168,4005752
17/07/2006;157,4700557;167,3736685
18/07/2006;157,3677002;167,5412096
19/07/2006;156,4486728;166,2345557
20/07/2006;156,1748877;165,9015878
21/07/2006;155,7594624;165,3038444
24/07/2006;156,0289263;165,4532791
25/07/2006;156,1209834;165,4693281
26/07/2006;156,0382393;165,3539959
27/07/2006;155,776095;165,1053035
28/07/2006;155,0159077;163,9008603
31/07/2006;155,1585223;164,2117803
01/08/2006;155,5309028;164,8525346
02/08/2006;155,6335532;165,2315306
03/08/2006;155,6740179;165,6115631
04/08/2006;155,7783195;165,8271894
07/08/2006;156,1942476;166,705576
08/08/2006;156,0364914;166,6052193
09/08/2006;156,4000564;167,0555532
10/08/2006;155,324024;165,2845973
11/08/2006;155,802422;166,1771341
14/08/2006;155,7743776;166,2934581
15/08/2006;155,7182988;166,0608135
16/08/2006;155,4566921;165,6285572
17/08/2006;154,362277;163,9890001
18/08/2006;154,1662369;163,7433446
21/08/2006;154,6641938;164,5455233
22/08/2006;154,4631304;164,3148304
23/08/2006;154,1325793;163,8223789
24/08/2006;153,8275509;163,4613144
25/08/2006;154,045986;163,9686983
28/08/2006;154,1738442;164,1652968
29/08/2006;153,968793;164,0168913
30/08/2006;154,5600331;164,8541976
31/08/2006;155,0345324;165,6614886
01/09/2006;155,1774743;165,8770142
04/09/2006;155,084523;165,6945494
05/09/2006;154,389124;164,6506738
06/09/2006;154,061819;164,2224174
07/09/2006;153,0032603;162,6299526
08/09/2006;152,8401588;162,3040422
11/09/2006;152,6601131;162,0604238
12/09/2006;153,4368477;163,3901296
13/09/2006;153,5576025;163,5045027
14/09/2006;153,9949346;164,2886703
15/09/2006;153,7182057;163,7300888
18/09/2006;153,8437935;164,0901313
19/09/2006;153,5277983;163,6799059
20/09/2006;154,0184732;164,6135361
21/09/2006;154,0127745;164,777985
22/09/2006;153,4272179;164,0689454
25/09/2006;153,6839016;164,463039
26/09/2006;154,1331197;165,1870053
27/09/2006;154,3994617;165,6824011
28/09/2006;154,1400706;165,218159
29/09/2006;154,2006477;165,2512026
02/10/2006;154,3352648;165,6643306
03/10/2006;154,7231094;166,3271536
04/10/2006;155,3019285;167,009095
05/10/2006;155,0720817;166,642009
06/10/2006;155,5399341;166,9749597
09/10/2006;155,3646406;166,8415467
10/10/2006;156,037991;167,4421763
11/10/2006;156,3650466;167,8272933
12/10/2006;156,8391454;168,4309681
13/10/2006;157,0993416;168,666603
16/10/2006;156,9059523;168,5321757
17/10/2006;155,9605939;167,234478
18/10/2006;156,807148;168,3716724
19/10/2006;155,8634826;167,2605877
20/10/2006;156,5438267;168,5652203
23/10/2006;157,5118937;169,8968856
24/10/2006;157,5468614;169,9128559
25/10/2006;157,2749355;169,4715922
26/10/2006;157,1022476;169,4715922
27/10/2006;156,3850758;168,3534186
30/10/2006;156,4459096;168,4035879
31/10/2006;156,2664662;168,0666124
01/11/2006;156,4894584;168,0835871
02/11/2006;156,4232634;167,9492883
03/11/2006;156,3359792;168,0836477
06/11/2006;157,6893798;170,0161054
07/11/2006;158,3551443;171,1042085
08/11/2006;157,6906862;170,2317481
09/11/2006;157,2950402;169,6531304
10/11/2006;156,8025495;168,8900306
13/11/2006;157,0767971;169,3122557
14/11/2006;157,1690012;169,3794727
15/11/2006;157,5579945;169,8537352
16/11/2006;158,0843957;170,4653785
17/11/2006;157,5851652;169,6641912
20/11/2006;157,8755947;170,0201467
21/11/2006;158,0127886;170,275857
22/11/2006;158,352358;170,786344
23/11/2006;158,3243297;170,7352789
24/11/2006;158,5502585;170,8887699
27/11/2006;157,7145401;169,4196392
28/11/2006;158,0779144;169,7916847
29/11/2006;158,7748799;170,5898754
30/11/2006;159,9777584;172,1422433
01/12/2006;160,6122302;172,6927542
04/12/2006;161,0669234;173,4358511
05/12/2006;160,9921884;173,7476888
06/12/2006;160,2400329;172,2013343
07/12/2006;160,4001126;172,2013343
08/12/2006;159,3559079;170,4965411
11/12/2006;160,5773709;172,6103572
12/12/2006;161,4611888;173,8538422
13/12/2006;161,0730361;173,1057492
14/12/2006;161,2321763;173,4697905
15/12/2006;160,445202;172,2202876
18/12/2006;160,3567967;172,1340053
19/12/2006;161,0253242;173,2019247
20/12/2006;161,6307794;174,0674147
21/12/2006;161,9134716;174,3812582
22/12/2006;161,6375711;173,7184351
25/12/2006;161,6395107;173,7184351
26/12/2006;162,2204431;174,6038779
27/12/2006;163,3279221;176,2634878
28/12/2006;163,9882569;177,0205395
29/12/2006;164,1901264;176,8791
01/01/2007;164,196694;176,9141221
02/01/2007;165,541465;179,0901658
03/01/2007;165,1276113;178,3200781
04/01/2007;164,1682199;176,8760421
05/01/2007;162,0816418;173,6390337
08/01/2007;162,1934781;173,6570921
09/01/2007;163,043372;174,6990347
10/01/2007;162,746633;174,331992
11/01/2007;165,1813227;178,7422427
12/01/2007;166,0287028;180,7618513
15/01/2007;166,3790234;181,2321937
16/01/2007;166,8032899;181,9573037
17/01/2007;166,9700932;182,1758344
18/01/2007;167,8917681;183,559642
19/01/2007;167,7003715;183,2477742
22/01/2007;167,8865189;183,1013592
23/01/2007;168,0006817;183,1925437
24/01/2007;166,9809176;181,9651537
25/01/2007;166,9391724;181,7837344
26/01/2007;166,6503676;180,7659273
29/01/2007;167,6002747;182,2118739
30/01/2007;166,8779175;181,0085467
31/01/2007;166,0852474;179,9043946
01/02/2007;166,6283462;181,3625197
02/02/2007;166,9066155;181,4528382
05/02/2007;166,0887731;179,9465982
06/02/2007;166,1967308;180,2705021
07/02/2007;166,693659;181,208089
08/02/2007;166,4336169;180,5914379
09/02/2007;166,8779947;181,4227002
12/02/2007;167,1016112;181,6402261
13/02/2007;167,1584257;182,1306547
14/02/2007;167,9490851;183,6237618
15/02/2007;166,8490186;181,512823
16/02/2007;166,8456816;181,385401
19/02/2007;167,0892763;181,9108745
20/02/2007;167,5671516;182,9297573
21/02/2007;167,8788265;183,5705603
22/02/2007;168,437863;184,7268712
23/02/2007;168,2441595;184,3387601
26/02/2007;168,2710785;183,8222429
27/02/2007;164,550605;175,2754277
28/02/2007;163,2292636;172,6981778
01/03/2007;161,2362343;168,8122961
02/03/2007;159,7480239;165,1320192
05/03/2007;157,7351988;161,1529981
06/03/2007;158,6405988;162,828667
07/03/2007;159,4353882;164,082122
08/03/2007;159,880213;165,3457185
09/03/2007;159,9889315;166,1068048
12/03/2007;160,5856902;167,2861631
13/03/2007;160,1183859;165,6636546
14/03/2007;159,7421076;164,3048813
15/03/2007;160,7452881;166,2111466
16/03/2007;161,1776929;166,8759912
19/03/2007;161,8933219;168,3942289
20/03/2007;162,1653026;169,1855134
21/03/2007;162,3874691;170,0319485
22/03/2007;162,3955885;169,7772407
23/03/2007;161,9977193;169,0302208
26/03/2007;161,9993393;168,9790047
27/03/2007;161,6980205;168,6239798
28/03/2007;160,2847798;166,7357284
29/03/2007;161,188786;168,4866203
30/03/2007;160,9760168;168,6881303
02/04/2007;161,8646044;169,9365912
03/04/2007;162,9507159;171,8740382
04/04/2007;163,4183844;172,4927848
05/04/2007;163,6569753;172,8036168
06/04/2007;163,5178668;172,4747715
09/04/2007;163,5325834;172,5439339
10/04/2007;164,7410892;174,4593441
11/04/2007;164,7427366;174,4944104
12/04/2007;165,0541004;174,7732525
13/04/2007;166,4570603;176,9933971
16/04/2007;167,217769;178,391291
17/04/2007;167,4167582;178,9437688
18/04/2007;166,8324737;177,7453824
19/04/2007;166,4571006;176,8027986
20/04/2007;167,6239649;178,9958605
23/04/2007;166,9819651;178,1724796
24/04/2007;166,2689521;177,1385447
25/04/2007;167,0038609;178,4141193
26/04/2007;166,9955107;178,4672867
27/04/2007;167,2643735;178,8242213
30/04/2007;166,5401187;177,394164
01/05/2007;166,6317158;177,996772
02/05/2007;167,126612;179,2432834
03/05/2007;167,5544561;180,2110179
04/05/2007;167,8275699;181,1115323
07/05/2007;168,3109133;182,1625225
08/05/2007;167,627571;180,7054045
09/05/2007;167,6979746;181,102595
10/05/2007;166,7706048;178,6758202
11/05/2007;167,569436;180,2662137
14/05/2007;168,362207;181,4556102
15/05/2007;168,5590224;182,6169261
16/05/2007;168,3803498;182,0875196
17/05/2007;168,7238457;182,069493
18/05/2007;169,2620748;183,2167128
21/05/2007;169,8240249;184,3158299
22/05/2007;169,8613862;184,205609
23/05/2007;170,5629137;185,7709883
24/05/2007;169,2512849;183,2448744
25/05/2007;169,7184184;184,2888204
28/05/2007;169,769334;184,4181912
29/05/2007;169,9441964;185,0450286
30/05/2007;170,0869495;185,0450286
31/05/2007;171,918786;187,746501
01/06/2007;173,804735;190,9383793
04/06/2007;173,6291923;190,7669166
05/06/2007;173,6205108;190,7287632
06/06/2007;172,208976;187,5819294
07/06/2007;172,7755436;187,3562683
08/06/2007;173,2835037;187,8435819
11/06/2007;173,8484079;189,0640017
12/06/2007;174,103965;189,2725393
13/06/2007;174,7551139;190,407796
14/06/2007;175,7809264;192,3882275
15/06/2007;176,9990882;194,8119344
18/06/2007;177,0645779;195,0655795
19/06/2007;176,3935031;193,5824959
20/06/2007;176,5910639;193,9504962
21/06/2007;176,7764845;194,1640357
22/06/2007;176,0623075;192,6880007
25/06/2007;175,2084053;190,9933098
26/06/2007;174,5741509;189,8089602
27/06/2007;173,238484;187,7020808
28/06/2007;175,3069515;191,6811772
29/06/2007;176,0011671;192,0833243
02/07/2007;176,3619694;192,6017572
03/07/2007;176,804638;193,8542464
04/07/2007;177,0963656;194,513157
05/07/2007;178,0579989;196,3612265
06/07/2007;179,2260594;198,9333622
09/07/2007;179,6311103;199,7887757
10/07/2007;178,1222089;196,2127564
11/07/2007;178,1204277;196,17371
12/07/2007;179,4545497;199,1751678
13/07/2007;179,9695843;200,1106936
16/07/2007;179,4710685;198,5704416
17/07/2007;179,654129;199,1460973
18/07/2007;179,2481107;197,8114201
19/07/2007;179,9418009;199,2955992
20/07/2007;179,0636849;196,9038527
23/07/2007;179,5149254;197,5335512
24/07/2007;178,7932754;195,7956511
25/07/2007;177,4827207;192,7802022
26/07/2007;173,760908;184,8179943
27/07/2007;171,2882903;180,2903231
30/07/2007;171,3191222;180,218207
31/07/2007;171,4801622;182,7592837
01/08/2007;170,0534472;179,4701649
02/08/2007;171,2115112;181,9280088
03/08/2007;170,7201342;180,6734332
06/08/2007;169,9194567;178,415196
07/08/2007;170,0231076;178,7541848
08/08/2007;171,2591756;181,7034501
09/08/2007;168,6389102;176,5610608
10/08/2007;167,2189706;173,9126449
13/08/2007;167,3644511;174,3649917
14/08/2007;166,5677963;172,1327711
15/08/2007;165,8065815;170,446042
16/08/2007;163,6394894;165,7589463
17/08/2007;163,8669483;166,521106
20/08/2007;164,2176236;167,5198996
21/08/2007;164,1814957;167,2351157
22/08/2007;164,3555281;167,8538857
23/08/2007;164,3719637;168,0052899
24/08/2007;164,7007076;168,7112481
27/08/2007;164,9395236;169,015097
28/08/2007;165,0318898;168,9980265
29/08/2007;165,18867;169,5384822
30/08/2007;165,5372181;170,2846211
31/08/2007;164,5588932;170,0630808
03/09/2007;164,6543373;170,284673
04/09/2007;165,2299689;171,356615
05/09/2007;165,66188;172,2821121
06/09/2007;165,6880546;172,2309443
07/09/2007;166,6743956;173,6599444
10/09/2007;167,2064203;174,5454365
11/09/2007;167,4396732;175,1219601
12/09/2007;167,5943875;175,2963815
13/09/2007;167,1222741;174,9284344
14/09/2007;167,2476158;174,6487239
17/09/2007;167,1889119;174,6316083
18/09/2007;168,2276566;176,5700191
19/09/2007;168,4825215;176,6934416
20/09/2007;169,1325271;177,4887388
21/09/2007;169,3229703;178,1635509
24/09/2007;169,4159286;178,074291
25/09/2007;169,226691;177,3441864
26/09/2007;169,39761;177,8224837
27/09/2007;170,7812497;180,6322567
28/09/2007;171,6578698;180,4879316
01/10/2007;171,3370413;180,3435412
02/10/2007;170,0455026;177,7462335
03/10/2007;169,9883673;177,5507127
04/10/2007;170,4826935;178,7229025
05/10/2007;171,2696416;180,1348134
08/10/2007;170,3452994;178,1171234
09/10/2007;170,9457666;179,2392613
10/10/2007;171,4197992;180,3322623
11/10/2007;173,0076608;183,019754
12/10/2007;172,5972866;182,6897694
15/10/2007;172,6273185;182,8541901
16/10/2007;171,962876;182,0860197
17/10/2007;172,4240804;182,7959731
18/10/2007;173,4782812;184,6420296
19/10/2007;172,8185433;183,1648934
22/10/2007;171,2332788;179,7955752
23/10/2007;172,8231798;182,7618426
24/10/2007;172,959883;182,779936
25/10/2007;174,3624147;185,5766518
26/10/2007;175,7850376;188,2491412
29/10/2007;176,846955;190,6769903
30/10/2007;176,1091495;188,9992235
31/10/2007;177,4127094;191,3808027
01/11/2007;176,2020451;188,930937
02/11/2007;177,0183892;191,3305489
05/11/2007;176,8877496;190,4881205
06/11/2007;178,3185946;193,7271805
07/11/2007;178,8710256;194,482329
08/11/2007;178,4572969;193,4704375
09/11/2007;178,0384577;192,4847056
12/11/2007;175,6561251;187,8067498
13/11/2007;175,6538415;187,4316997
14/11/2007;176,6956445;189,60572
15/11/2007;176,4378455;188,9800211
16/11/2007;176,7393778;189,6408842
19/11/2007;177,0113797;189,9638427
20/11/2007;178,0345055;192,3383907
21/11/2007;178,1555689;192,703449
22/11/2007;178,1817578;192,7425678
23/11/2007;178,6589286;193,6671539
26/11/2007;178,9354926;194,2868888
27/11/2007;177,8022941;191,9554461
28/11/2007;177,3033809;190,9196545
29/11/2007;177,6496544;191,6065834
30/11/2007;175,9056677;189,5368491
03/12/2007;176,6652284;191,0540916
04/12/2007;177,4581019;192,7919196
05/12/2007;177,057579;191,7701224
06/12/2007;176,5660672;190,8114636
07/12/2007;175,5882443;188,7888621
10/12/2007;175,7475028;188,8830677
11/12/2007;176,4842363;190,1676615
12/12/2007;177,0235722;191,2708241
13/12/2007;176,2147515;189,7024033
14/12/2007;174,862127;187,7298777
17/12/2007;174,4419333;187,2224439
18/12/2007;174,7459856;187,615611
19/12/2007;175,164677;188,5161659
20/12/2007;175,2674987;188,7618025
21/12/2007;175,5128732;189,1387598
24/12/2007;175,9513043;190,0282794
25/12/2007;176,0399838;190,2177376
26/12/2007;176,4976878;191,1503752
27/12/2007;176,9578172;191,9145944
28/12/2007;177,1296433;192,3748056
31/12/2007;177,4102166;192,0479608
01/01/2008;177,4052491;192,0669735
02/01/2008;178,3831069;193,6613215
03/01/2008;178,3294136;193,5069734
04/01/2008;178,1218381;193,0415891
07/01/2008;177,3519955;191,574473
08/01/2008;178,4774713;193,2030476
09/01/2008;178,5444003;193,0104242
10/01/2008;179,4306947;193,7625858
11/01/2008;180,3762945;195,0993539
14/01/2008;181,1944814;196,4260295
15/01/2008;180,7364217;196,0921053
16/01/2008;179,3986107;194,3282568
17/01/2008;179,5765742;194,5027635
18/01/2008;179,4129799;194,5027635
21/01/2008;179,4628567;195,2228128
22/01/2008;180,3178178;196,6477441
23/01/2008;180,7478758;197,060901
24/01/2008;178,9949829;194,9129372
25/01/2008;178,7599624;194,8737597
28/01/2008;179,9589055;196,8803748
29/01/2008;178,9088453;195,0491904
30/01/2008;179,5448662;196,0640313
31/01/2008;180,3718499;197,0637618
01/02/2008;180,2567727;196,7488539
04/02/2008;180,3506864;197,0435837
05/02/2008;180,8666697;197,9501813
06/02/2008;181,17559;198,3462796
07/02/2008;181,6355948;198,9008558
08/02/2008;182,579555;200,91055
11/02/2008;183,1895533;201,7738627
12/02/2008;181,8905562;199,4133102
13/02/2008;181,3576169;199,2940611
14/02/2008;181,9526512;200,0511792
15/02/2008;182,4346438;201,051035
18/02/2008;182,2576822;200,6899473
19/02/2008;183,3997088;202,2954669
20/02/2008;183,020805;202,1740896
21/02/2008;183,020805;202,4156877
22/02/2008;183,6017131;203,3271655
25/02/2008;183,5846381;203,4485518
26/02/2008;184,6806384;205,0559988
27/02/2008;185,5767088;206,1229052
28/02/2008;188,0187128;210,2243388
29/02/2008;188,6717017;211,1909503
03/03/2008;190,1986218;213,6196462
04/03/2008;189,0665596;211,4836634
05/03/2008;189,4845858;212,8794556
06/03/2008;189,6555009;212,6237873
07/03/2008;189,6534147;212,6027376
10/03/2008;190,402356;214,1120044
11/03/2008;189,5124154;212,5918092
12/03/2008;191,0173335;214,7608834
13/03/2008;192,7554002;217,1876814
14/03/2008;193,0483884;217,6439927
17/03/2008;192,3613292;216,0325566
18/03/2008;192,0702865;215,126084
19/03/2008;189,9822904;211,1460363
20/03/2008;188,1472515;207,7465851
21/03/2008;188,126179;207,6844689
24/03/2008;187,5142045;206,9154133
25/03/2008;187,6711539;206,8953425
26/03/2008;189,2671094;209,5438098
27/03/2008;189,3630678;209,7533536
28/03/2008;188,8930687;208,8929453
31/03/2008;188,5530612;208,2871558
01/04/2008;185,6470814;204,121621
02/04/2008;185,7670094;204,8156345
03/04/2008;185,5080502;204,5899276
04/04/2008;186,6140492;206,0429253
07/04/2008;186,7890932;206,3929922
08/04/2008;186,9390848;206,5995916
09/04/2008;188,6420999;209,3260864
10/04/2008;188,3810192;209,0753138
11/04/2008;188,8029927;209,514581
14/04/2008;188,5879461;209,995836
15/04/2008;188,2739472;209,9536268
16/04/2008;188,1869646;209,8072892
17/04/2008;186,9549045;208,737272
18/04/2008;186,0148953;207,5890083
21/04/2008;186,5519203;207,9209431
22/04/2008;187,4188271;209,4391818
23/04/2008;187,3909017;209,1453386
24/04/2008;185,6878931;206,5941838
25/04/2008;184,9958344;205,6845496
28/04/2008;185,500873;206,1378784
29/04/2008;184,3049489;204,4261094
30/04/2008;184,5989153;204,7129192
01/05/2008;183,477846;202,7063232
02/05/2008;184,4238578;203,9639132
05/05/2008;185,5728184;205,6356015
06/05/2008;185,8847664;206,3144046
07/05/2008;185,6797355;206,1699845
08/05/2008;185,6528119;206,2732757
09/05/2008;186,1598297;207,3873576
12/05/2008;186,4137517;207,615069
13/05/2008;186,2717045;207,552992
14/05/2008;185,7076737;206,7437429
15/05/2008;186,1738;207,1367628
16/05/2008;187,1979421;208,5867201
19/05/2008;187,1829662;208,2527728
20/05/2008;187,8731098;209,730951
21/05/2008;189,174319;211,660266
22/05/2008;188,4632127;210,8350026
23/05/2008;189,271343;211,97309
26/05/2008;189,3014371;212,0583031
27/05/2008;188,558429;210,9131883
28/05/2008;188,8305188;211,1236797
29/05/2008;188,2934848;210,089807
30/05/2008;188,2134601;210,005561
02/06/2008;187,4782983;210,4889938
03/06/2008;187,273197;210,4047982
04/06/2008;187,0980966;209,9414868
05/06/2008;188,3821508;212,8174753
06/06/2008;190,16029;216,0314448
09/06/2008;189,1551027;215,6644073
10/06/2008;188,1639299;214,3486388
11/06/2008;189,2189651;216,3633016
12/06/2008;188,874965;215,9310078
13/06/2008;189,0470301;216,2760655
16/06/2008;189,4030057;216,8385996
17/06/2008;189,3071677;216,4695403
18/06/2008;189,7774067;217,4443026
19/06/2008;190,078963;217,4653947
20/06/2008;190,4064691;218,5092286
23/06/2008;190,0149934;218,0068759
24/06/2008;190,2806343;218,4651263
25/06/2008;190,2855816;218,1802478
26/06/2008;191,0564285;220,1879425
27/06/2008;191,5247078;220,8487265
30/06/2008;191,8301898;221,334152
01/07/2008;192,4423199;222,7068664
02/07/2008;194,0707668;225,1786899
03/07/2008;192,8706332;223,4668815
04/07/2008;192,8546249;223,399618
07/07/2008;191,2261605;220,6299095
08/07/2008;190,4633593;218,7106499
09/07/2008;190,9336133;219,0826767
10/07/2008;192,0828428;221,3609175
11/07/2008;193,3119809;223,4638462
14/07/2008;193,7393937;223,9773661
15/07/2008;194,0978115;223,731663
16/07/2008;192,7540724;221,4943463
17/07/2008;191,0189002;217,9274014
18/07/2008;190,3978978;216,9475998
21/07/2008;190,6065739;217,2725873
22/07/2008;189,3316065;215,0344624
23/07/2008;186,9554948;211,2287824
24/07/2008;186,9396036;211,2919398
25/07/2008;187,0444767;211,5245723
28/07/2008;187,8751413;212,8783295
29/07/2008;187,1103016;211,3881812
30/07/2008;186,6440227;210,3312403
31/07/2008;186,6539148;210,162765
01/08/2008;186,8515813;210,6038966
04/08/2008;186,7826331;210,24587
05/08/2008;184,9486144;206,7982582
06/08/2008;184,2317536;205,3713503
07/08/2008;184,3526096;205,7613505
08/08/2008;182,9968805;203,1891278
11/08/2008;182,208164;201,5636148
12/08/2008;182,3220441;201,9465857
13/08/2008;182,7463075;202,6536007
14/08/2008;182,9359981;202,9774411
15/08/2008;182,8011743;202,9372516
18/08/2008;183,1336896;203,586042
19/08/2008;183,68071;204,5227413
20/08/2008;183,9093925;204,7683732
21/08/2008;183,6657125;204,5427184
22/08/2008;183,4082132;203,8879772
25/08/2008;183,5978573;204,3573273
26/08/2008;183,7695213;204,9499635
27/08/2008;183,8285113;205,3801535
28/08/2008;183,5669233;204,538711
29/08/2008;183,2774383;204,0674538
01/09/2008;183,3234409;204,0674538
02/09/2008;184,0662675;205,2918586
03/09/2008;184,2549354;205,6408547
04/09/2008;185,0028262;206,9164449
05/09/2008;185,9663209;208,5920543
08/09/2008;184,4605516;206,9233179
09/09/2008;185,3762138;208,248041
10/09/2008;185,718789;208,8105189
11/09/2008;186,2620165;209,3740985
12/09/2008;184,429757;205,8564043
15/09/2008;186,5387113;210,4262106
16/09/2008;187,2257334;211,3527172
17/09/2008;186,5736262;209,9789245
18/09/2008;186,4058965;209,8525172
19/09/2008;182,7461895;203,5991221
22/09/2008;181,4340719;201,1353691
23/09/2008;181,7865983;201,8393429
24/09/2008;182,0281927;202,2434252
25/09/2008;181,8254133;201,6969635
26/09/2008;182,2117923;202,5442925
29/09/2008;184,3207115;206,5143631
30/09/2008;183,8943777;206,0600315
01/10/2008;184,1441063;206,3066854
02/10/2008;185,6419345;209,1747609
03/10/2008;185,7148917;209,1115902
06/10/2008;189,1888745;215,803161
07/10/2008;188,9162533;215,1995596
08/10/2008;189,6292233;216,4259819
09/10/2008;189,1439621;215,6899171
10/10/2008;190,6887008;218,839637
13/10/2008;188,9612519;215,6226943
14/10/2008;188,5598982;214,5437184
15/10/2008;190,1515323;217,1188866
16/10/2008;191,1241574;218,6821426
17/10/2008;190,6727221;217,8288449
20/10/2008;190,5459248;217,6763647
21/10/2008;191,4395851;219,0039728
22/10/2008;193,3478549;222,157849
23/10/2008;193,7123156;222,7796689
24/10/2008;194,7657232;224,8524109
27/10/2008;194,7277439;225,0318431
28/10/2008;194,1355768;223,7041552
29/10/2008;193,0530769;221,0418521
30/10/2008;192,9841569;221,0860605
31/10/2008;193,0360696;221,1302777
03/11/2008;193,1899194;221,4400812
04/11/2008;192,0075971;219,6911474
05/11/2008;192,6665672;220,7891638
06/11/2008;194,3660789;223,3282392
07/11/2008;194,3590818;223,2840202
10/11/2008;194,3320659;223,0151862
11/11/2008;195,3975886;224,6657216
12/11/2008;196,4400347;226,2610729
13/11/2008;196,1155158;225,9212288
14/11/2008;195,7421118;225,3796956
17/11/2008;196,2604369;226,1678484
18/11/2008;196,6778829;226,7785016
19/11/2008;197,1231616;227,4132546
20/11/2008;198,4821287;229,7105833
21/11/2008;198,3404124;229,5722975
24/11/2008;196,7267149;226,8867608
25/11/2008;197,0003617;227,2497796
